longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,income_cat
-122.38,37.73,20.0,120.0,27.0,0.55,19.0,2.625,187500.0,NEAR BAY,2.0
-118.08,34.58,5.0,1113.0,186.0,6.31,168.0,4.1719,146600.0,INLAND,3.0
-117.59,33.65,2.0,4860.0,1193.0,23.32,1073.0,4.5022,151900.0,<1H OCEAN,4.0
-122.04,36.96,32.0,1438.0,306.0,8.02,293.0,4.1964,202000.0,NEAR OCEAN,3.0
-117.13,32.72,32.0,2197.0,623.0,17.84,599.0,1.901,120300.0,NEAR OCEAN,2.0
-117.92,34.08,35.0,2108.0,408.0,12.57,414.0,4.1312,185200.0,<1H OCEAN,3.0
-118.11,34.0,33.0,2886.0,726.0,26.5,728.0,2.625,178700.0,<1H OCEAN,2.0
-117.86,33.99,10.0,17820.0,2812.0,86.86,2666.0,6.3875,310700.0,<1H OCEAN,5.0
-118.12,33.99,24.0,1705.0,479.0,20.37,459.0,2.4219,137500.0,<1H OCEAN,2.0
-122.15,37.76,39.0,1823.0,286.0,7.63,270.0,6.0749,196900.0,NEAR BAY,5.0
-122.46,37.68,23.0,2812.0,769.0,19.83,681.0,2.9413,229400.0,NEAR OCEAN,2.0
-117.11,32.67,43.0,515.0,146.0,4.45,140.0,1.6094,93000.0,NEAR OCEAN,2.0
-118.38,34.18,32.0,3553.0,1060.0,31.29,1010.0,2.5603,174200.0,<1H OCEAN,2.0
-117.56,33.88,40.0,1196.0,294.0,10.52,258.0,2.0682,113000.0,INLAND,2.0
-118.19,33.93,42.0,1829.0,391.0,16.14,377.0,3.1912,146400.0,<1H OCEAN,3.0
-117.81,33.76,32.0,2053.0,339.0,8.35,323.0,5.5654,281800.0,<1H OCEAN,4.0
-118.31,34.03,52.0,1902.0,406.0,12.33,385.0,2.8295,132200.0,<1H OCEAN,2.0
-121.87,38.02,31.0,3644.0,746.0,22.29,678.0,3.1389,117800.0,INLAND,3.0
-122.66,37.93,42.0,1505.0,324.0,5.53,277.0,4.1792,350000.0,NEAR OCEAN,3.0
-118.28,34.24,32.0,2542.0,526.0,12.78,493.0,4.45,263600.0,<1H OCEAN,3.0
-117.96,33.6,34.0,959.0,230.0,3.84,197.0,5.2333,471400.0,NEAR OCEAN,4.0
-121.48,38.55,52.0,2508.0,360.0,8.32,345.0,7.1035,228700.0,INLAND,5.0
-122.07,37.35,35.0,1447.0,205.0,6.19,206.0,9.8144,500001.0,<1H OCEAN,5.0
-118.3,34.19,52.0,2962.0,468.0,13.64,466.0,4.9042,343500.0,<1H OCEAN,4.0
-115.56,32.8,28.0,1672.0,416.0,13.35,397.0,1.5987,59400.0,INLAND,2.0
-118.19,33.77,35.0,1574.0,603.0,8.2,514.0,1.2321,137500.0,NEAR OCEAN,1.0
-117.35,34.17,28.0,1905.0,372.0,14.8,341.0,2.9844,79200.0,INLAND,2.0
-118.21,33.91,26.0,2422.0,632.0,26.01,583.0,1.7824,110200.0,<1H OCEAN,2.0
-118.41,34.18,43.0,1840.0,356.0,9.66,323.0,4.7171,237900.0,<1H OCEAN,4.0
-118.32,34.19,37.0,589.0,119.0,3.75,122.0,3.3897,222700.0,<1H OCEAN,3.0
-122.25,38.12,47.0,1339.0,298.0,7.94,286.0,2.5865,109800.0,NEAR BAY,2.0
-117.42,34.08,28.0,2300.0,419.0,13.12,444.0,3.4844,127700.0,INLAND,3.0
-119.12,35.38,18.0,1521.0,269.0,7.06,279.0,4.4196,121000.0,INLAND,3.0
-118.24,34.07,27.0,223.0,80.0,2.49,82.0,1.6136,137500.0,<1H OCEAN,2.0
-117.09,32.7,22.0,2409.0,582.0,18.87,578.0,1.4089,94200.0,NEAR OCEAN,1.0
-118.02,34.14,31.0,6854.0,1578.0,41.31,1524.0,3.5878,222800.0,INLAND,3.0
-121.79,37.34,20.0,2018.0,328.0,11.96,323.0,4.9318,262400.0,<1H OCEAN,4.0
-117.98,33.65,22.0,3335.0,754.0,15.0,719.0,3.7315,197900.0,<1H OCEAN,3.0
-118.55,34.37,21.0,7010.0,1063.0,33.31,1038.0,6.776,278100.0,<1H OCEAN,5.0
-116.24,33.72,25.0,5236.0,1039.0,27.25,935.0,3.775,93400.0,INLAND,3.0
-118.28,34.05,44.0,968.0,384.0,18.05,375.0,1.4801,212500.0,<1H OCEAN,1.0
-118.25,33.97,39.0,1346.0,380.0,15.2,356.0,1.1635,108700.0,<1H OCEAN,1.0
-121.98,37.3,30.0,3404.0,693.0,17.94,633.0,4.6312,283200.0,<1H OCEAN,4.0
-118.31,33.81,23.0,3942.0,748.0,16.79,711.0,4.1169,362600.0,<1H OCEAN,3.0
-120.64,34.97,5.0,2090.0,469.0,19.11,482.0,2.4318,86100.0,NEAR OCEAN,2.0
-118.18,33.85,44.0,1890.0,465.0,13.78,430.0,3.8819,143200.0,<1H OCEAN,3.0
-122.11,37.83,19.0,5130.0,741.0,18.87,712.0,7.202999999999999,369900.0,NEAR BAY,5.0
-117.92,33.62,37.0,2038.0,379.0,8.37,381.0,5.2416,471300.0,<1H OCEAN,4.0
-118.55,34.24,21.0,5751.0,1082.0,22.3,1016.0,4.3458,407500.0,<1H OCEAN,3.0
-121.88,37.3,42.0,1867.0,398.0,9.27,389.0,4.325,247000.0,<1H OCEAN,3.0
-117.05,32.8,25.0,1905.0,250.0,8.65,253.0,6.4797,249000.0,<1H OCEAN,5.0
-118.39,34.06,52.0,1213.0,194.0,5.03,194.0,8.0095,500001.0,<1H OCEAN,5.0
-118.07,33.88,16.0,4934.0,825.0,26.68,810.0,5.747999999999999,284200.0,<1H OCEAN,4.0
-116.94,33.74,19.0,2901.0,445.0,14.14,475.0,4.6406,118900.0,INLAND,4.0
-120.2,39.12,15.0,2146.0,361.0,1.97,76.0,4.1316,200000.0,INLAND,3.0
-119.64,36.33,41.0,3095.0,766.0,18.52,721.0,1.4524,51700.0,INLAND,1.0
-117.31,33.07,21.0,2035.0,534.0,9.48,467.0,3.2984,369400.0,NEAR OCEAN,3.0
-122.4,37.61,35.0,2084.0,549.0,10.77,545.0,3.1628,318400.0,NEAR OCEAN,3.0
-119.28,34.27,44.0,706.0,176.0,3.99,149.0,3.0089,166700.0,NEAR OCEAN,3.0
-118.0,34.08,29.0,2003.0,401.0,15.2,364.0,3.9939999999999998,195300.0,INLAND,3.0
-118.02,33.92,34.0,1478.0,251.0,9.56,277.0,5.5238,185300.0,<1H OCEAN,4.0
-119.69,36.75,6.0,1926.0,303.0,9.65,316.0,4.7463,93100.0,INLAND,4.0
-117.05,32.69,8.0,831.0,158.0,7.4,154.0,5.3908,165500.0,NEAR OCEAN,4.0
-118.32,33.94,36.0,1722.0,280.0,8.3,261.0,4.0536,189000.0,<1H OCEAN,3.0
-117.88,33.89,19.0,3583.0,911.0,23.0,871.0,3.0214,218400.0,<1H OCEAN,3.0
-119.1,36.42,26.0,1775.0,416.0,12.17,383.0,1.8801,57600.0,INLAND,2.0
-119.77,34.43,22.0,2552.0,443.0,10.66,424.0,5.1271,342500.0,NEAR OCEAN,4.0
-121.98,38.36,30.0,140.0,35.0,1.03,35.0,4.163,112500.0,INLAND,3.0
-122.31,40.75,18.0,1411.0,330.0,4.94,227.0,1.4911,75800.0,INLAND,1.0
-121.3,37.96,52.0,1354.0,314.0,6.79,311.0,1.7788,97400.0,INLAND,2.0
-117.06,32.56,5.0,2706.0,925.0,31.48,855.0,1.7301,125000.0,NEAR OCEAN,2.0
-118.35,34.27,32.0,604.0,108.0,3.14,113.0,6.2037,205400.0,<1H OCEAN,5.0
-118.03,34.15,43.0,1694.0,283.0,6.74,267.0,4.1797,486800.0,INLAND,3.0
-119.55,36.37,26.0,1912.0,339.0,10.02,311.0,3.0375,126300.0,INLAND,3.0
-122.43,37.73,52.0,1985.0,401.0,13.37,424.0,4.1071,240900.0,NEAR BAY,3.0
-117.84,34.12,34.0,2026.0,345.0,11.42,332.0,4.3919999999999995,187600.0,INLAND,3.0
-118.08,33.92,38.0,1335.0,,10.11,269.0,3.6908,157500.0,<1H OCEAN,3.0
-118.12,34.06,35.0,1729.0,438.0,13.08,412.0,2.5321,197200.0,<1H OCEAN,2.0
-120.47,34.64,8.0,2482.0,586.0,14.27,540.0,3.071,120400.0,NEAR OCEAN,3.0
-122.24,37.79,39.0,1469.0,431.0,14.64,389.0,2.1638,105500.0,NEAR BAY,2.0
-117.6,33.98,26.0,1225.0,199.0,7.17,204.0,2.7284,225000.0,INLAND,2.0
-117.97,33.94,36.0,1870.0,338.0,9.47,324.0,4.1205,217000.0,<1H OCEAN,3.0
-117.06,32.63,37.0,1326.0,234.0,6.12,240.0,4.125,160200.0,NEAR OCEAN,3.0
-117.21,34.11,27.0,1245.0,229.0,6.92,234.0,3.2176,89400.0,INLAND,3.0
-117.94,33.78,40.0,299.0,68.0,1.63,70.0,3.0125,166100.0,<1H OCEAN,3.0
-118.66,34.43,9.0,2356.0,469.0,15.56,386.0,3.775,155000.0,INLAND,3.0
-117.73,34.05,36.0,975.0,243.0,8.09,233.0,2.8929,118100.0,INLAND,2.0
-117.99,33.67,12.0,2228.0,479.0,11.22,488.0,4.0385,350000.0,<1H OCEAN,3.0
-117.75,34.05,35.0,1293.0,339.0,14.94,312.0,1.6645,93300.0,INLAND,2.0
-122.4,37.6,52.0,1380.0,203.0,5.3,210.0,6.221,420300.0,NEAR OCEAN,5.0
-118.09,34.01,42.0,897.0,229.0,10.94,238.0,2.0729,114100.0,<1H OCEAN,2.0
-121.46,38.65,14.0,3167.0,551.0,17.87,533.0,3.8125,92600.0,INLAND,3.0
-118.35,34.15,35.0,2245.0,393.0,7.83,402.0,4.1544,500001.0,<1H OCEAN,3.0
-121.33,37.98,10.0,1564.0,397.0,6.43,347.0,2.7031,150000.0,INLAND,2.0
-118.18,34.03,37.0,2115.0,580.0,28.42,572.0,2.239,121300.0,<1H OCEAN,2.0
-118.39,34.0,40.0,1565.0,269.0,8.26,268.0,5.2035,485700.0,<1H OCEAN,4.0
-120.66,35.2,13.0,5138.0,713.0,18.38,645.0,5.9676,380000.0,NEAR OCEAN,4.0
-121.04,37.3,6.0,2657.0,486.0,14.09,392.0,3.3824,115500.0,INLAND,3.0
-118.45,33.99,33.0,3125.0,785.0,17.2,713.0,2.9722,325000.0,<1H OCEAN,2.0
-122.06,37.0,14.0,1547.0,374.0,47.31,348.0,2.4732,131300.0,NEAR OCEAN,2.0
-121.5,38.57,44.0,1375.0,351.0,7.66,321.0,2.1719,87500.0,INLAND,2.0
-117.22,33.9,8.0,8302.0,1461.0,51.55,1370.0,4.0467,121500.0,INLAND,3.0
-119.74,36.71,17.0,5872.0,1250.0,50.34,1224.0,2.1905,61800.0,INLAND,2.0
-119.11,34.33,14.0,4026.0,769.0,18.25,671.0,3.5541,191800.0,<1H OCEAN,3.0
-117.07,32.73,18.0,2968.0,656.0,11.49,581.0,2.6452,154200.0,NEAR OCEAN,2.0
-118.2,33.82,21.0,2251.0,452.0,9.13,420.0,4.6042,272200.0,NEAR OCEAN,4.0
-118.6,37.39,19.0,2682.0,518.0,11.34,399.0,3.2132,166000.0,INLAND,3.0
-121.28,38.64,24.0,3459.0,573.0,13.36,544.0,4.8661,186200.0,INLAND,4.0
-119.04,36.09,15.0,2288.0,401.0,12.38,429.0,3.0278,77400.0,INLAND,3.0
-118.41,33.94,45.0,2038.0,394.0,10.86,387.0,4.7375,289600.0,<1H OCEAN,4.0
-118.27,34.12,50.0,2037.0,440.0,10.89,417.0,3.575,230600.0,<1H OCEAN,3.0
-118.31,34.28,34.0,3258.0,610.0,18.1,633.0,5.1145,219900.0,<1H OCEAN,4.0
-117.85,33.77,16.0,2186.0,511.0,9.08,466.0,4.575,225000.0,<1H OCEAN,4.0
-117.11,32.77,50.0,1729.0,355.0,6.17,337.0,3.6705,167000.0,NEAR OCEAN,3.0
-117.51,34.02,24.0,7779.0,1835.0,39.96,1765.0,2.1764,135300.0,INLAND,2.0
-118.35,34.09,35.0,1989.0,634.0,11.08,593.0,1.6081,288900.0,<1H OCEAN,2.0
-118.19,34.04,45.0,963.0,234.0,11.94,239.0,2.1806,134900.0,<1H OCEAN,2.0
-118.2,34.16,31.0,5550.0,881.0,24.65,862.0,6.8317,446100.0,<1H OCEAN,5.0
-122.22,37.82,39.0,2492.0,310.0,8.08,315.0,11.8603,500001.0,NEAR BAY,5.0
-119.71,34.42,52.0,1838.0,692.0,8.51,576.0,1.4851,237500.0,<1H OCEAN,1.0
-117.15,32.8,23.0,2395.0,476.0,22.84,488.0,3.7292,146300.0,NEAR OCEAN,3.0
-121.38,38.66,17.0,3778.0,939.0,23.93,862.0,1.8972,100500.0,INLAND,2.0
-120.04,36.93,11.0,3606.0,699.0,20.74,644.0,2.6941,63300.0,INLAND,2.0
-115.52,33.13,18.0,1109.0,283.0,10.06,253.0,2.1630000000000003,53400.0,INLAND,2.0
-122.45,40.56,17.0,1712.0,307.0,9.63,329.0,3.9375,148700.0,INLAND,3.0
-120.15,39.36,9.0,2254.0,400.0,6.94,243.0,5.6856,138100.0,INLAND,4.0
-119.08,36.09,25.0,1880.0,339.0,10.03,315.0,2.7298,103400.0,INLAND,2.0
-119.51,34.46,28.0,3506.0,563.0,13.62,483.0,6.091,500001.0,<1H OCEAN,5.0
-118.43,34.24,35.0,1416.0,261.0,9.95,272.0,3.7143,178700.0,<1H OCEAN,3.0
-120.89,37.33,27.0,2692.0,481.0,15.18,447.0,2.0417,94200.0,INLAND,2.0
-122.17,37.46,47.0,2312.0,332.0,10.44,282.0,9.459,500001.0,NEAR BAY,5.0
-121.85,39.73,17.0,3425.0,827.0,24.69,758.0,0.9393,88900.0,INLAND,1.0
-117.06,32.6,25.0,1075.0,238.0,4.34,234.0,1.7472,94600.0,NEAR OCEAN,2.0
-116.44,33.93,17.0,5293.0,1266.0,12.01,599.0,1.6849,88400.0,INLAND,2.0
-118.43,34.04,52.0,2425.0,435.0,9.62,412.0,5.8587,494700.0,<1H OCEAN,4.0
-118.11,34.02,40.0,1727.0,309.0,9.32,313.0,3.95,210200.0,<1H OCEAN,3.0
-118.24,33.94,30.0,940.0,211.0,10.71,204.0,1.2679,92000.0,<1H OCEAN,1.0
-120.24,39.67,40.0,690.0,129.0,3.05,110.0,2.3625,62500.0,INLAND,2.0
-122.04,37.57,12.0,5719.0,1064.0,34.36,1057.0,5.2879,231200.0,NEAR BAY,4.0
-118.37,33.95,52.0,836.0,175.0,7.47,166.0,4.125,174000.0,<1H OCEAN,3.0
-119.32,36.19,11.0,1281.0,291.0,8.61,313.0,1.0962,72300.0,INLAND,1.0
-122.4,37.8,52.0,2094.0,568.0,9.2,503.0,4.2015,412500.0,NEAR BAY,3.0
-119.65,36.3,28.0,941.0,175.0,5.88,180.0,2.3466,53400.0,INLAND,2.0
-118.96,35.38,34.0,2047.0,347.0,8.88,352.0,3.6734,92900.0,INLAND,3.0
-120.87,37.62,30.0,455.0,70.0,2.2,69.0,4.8958,142500.0,INLAND,4.0
-118.18,34.11,33.0,1523.0,391.0,7.53,298.0,2.6591,183800.0,<1H OCEAN,2.0
-119.67,34.44,32.0,3202.0,537.0,13.16,538.0,5.2888,463800.0,<1H OCEAN,4.0
-121.8,36.94,29.0,2377.0,476.0,16.69,499.0,2.8214,190100.0,<1H OCEAN,2.0
-117.65,34.11,29.0,2927.0,634.0,17.1,623.0,3.6219,176600.0,INLAND,3.0
-118.36,34.04,45.0,1767.0,417.0,10.52,379.0,3.5161,157000.0,<1H OCEAN,3.0
-121.71,39.71,17.0,2748.0,556.0,11.74,514.0,3.0660000000000003,102600.0,INLAND,3.0
-121.82,37.23,25.0,2349.0,394.0,12.66,383.0,4.9688,233100.0,<1H OCEAN,4.0
-122.84,38.98,21.0,939.0,176.0,5.56,178.0,1.7196,75000.0,INLAND,2.0
-117.18,34.06,52.0,954.0,233.0,5.33,239.0,1.3021,100000.0,INLAND,1.0
-122.67,38.45,24.0,2622.0,525.0,10.27,510.0,2.9222,242600.0,<1H OCEAN,2.0
-118.12,34.14,52.0,2337.0,352.0,9.81,328.0,5.8692,490400.0,<1H OCEAN,4.0
-117.91,33.82,32.0,2696.0,640.0,23.3,626.0,2.9479,184600.0,<1H OCEAN,2.0
-117.93,33.79,36.0,2363.0,403.0,12.4,391.0,4.0909,190800.0,<1H OCEAN,3.0
-121.94,36.58,23.0,4911.0,693.0,14.8,606.0,6.777,500000.0,NEAR OCEAN,5.0
-122.3,38.31,34.0,1797.0,395.0,11.62,407.0,3.455,137500.0,NEAR BAY,3.0
-121.27,37.79,16.0,1853.0,390.0,10.13,362.0,2.7083,173900.0,INLAND,2.0
-117.85,34.14,35.0,2899.0,429.0,12.51,429.0,6.1049,297200.0,INLAND,5.0
-119.78,36.37,41.0,831.0,149.0,4.43,146.0,3.1406,100000.0,INLAND,3.0
-121.88,38.0,22.0,721.0,117.0,3.67,129.0,5.3098,151900.0,INLAND,4.0
-118.46,34.17,22.0,6707.0,1737.0,26.2,1610.0,3.1478,273700.0,<1H OCEAN,3.0
-117.2,34.15,18.0,1859.0,251.0,7.47,256.0,7.732,173200.0,INLAND,5.0
-118.44,34.04,16.0,18.0,6.0,0.03,4.0,0.536,350000.0,<1H OCEAN,1.0
-117.35,33.64,23.0,6859.0,1535.0,34.05,1351.0,2.5395,109200.0,<1H OCEAN,2.0
-118.52,34.44,26.0,934.0,148.0,5.19,162.0,5.3209,185000.0,<1H OCEAN,4.0
-118.32,34.02,52.0,2511.0,587.0,16.6,546.0,2.6098,127100.0,<1H OCEAN,2.0
-122.3,37.87,52.0,3123.0,749.0,16.95,684.0,2.2208,144800.0,NEAR BAY,2.0
-122.21,37.38,28.0,4518.0,578.0,14.89,559.0,11.3176,500001.0,NEAR OCEAN,5.0
-117.17,34.07,24.0,6573.0,1235.0,29.04,1202.0,3.0651,108000.0,INLAND,3.0
-118.39,34.05,25.0,2814.0,701.0,11.39,658.0,4.0153,460000.0,<1H OCEAN,3.0
-117.76,34.07,51.0,1538.0,394.0,11.73,388.0,2.3156,109800.0,INLAND,2.0
-118.42,34.18,31.0,2887.0,646.0,16.26,637.0,3.6745,335500.0,<1H OCEAN,3.0
-122.47,37.72,46.0,1836.0,319.0,7.67,302.0,5.9114,399000.0,NEAR OCEAN,4.0
-122.79,38.42,9.0,4967.0,885.0,25.81,915.0,5.038,185600.0,<1H OCEAN,4.0
-118.13,33.81,37.0,1013.0,199.0,4.93,183.0,4.7845,231400.0,<1H OCEAN,4.0
-121.32,38.03,16.0,4045.0,623.0,18.62,625.0,4.875,143100.0,INLAND,4.0
-119.72,36.34,33.0,1287.0,214.0,5.8,210.0,3.2019,112500.0,INLAND,3.0
-122.26,37.82,22.0,3682.0,1270.0,20.24,1250.0,1.2185,170000.0,NEAR BAY,1.0
-117.7,33.92,4.0,8301.0,1333.0,39.41,1236.0,6.2141,252200.0,<1H OCEAN,5.0
-122.7,38.23,47.0,2090.0,387.0,10.53,377.0,3.5673,310300.0,<1H OCEAN,3.0
-117.86,33.73,31.0,1115.0,268.0,13.69,259.0,3.5694,150500.0,<1H OCEAN,3.0
-118.61,34.21,34.0,3494.0,557.0,18.61,576.0,5.6407,251500.0,<1H OCEAN,4.0
-118.14,34.17,40.0,1054.0,251.0,10.56,276.0,2.3,146700.0,<1H OCEAN,2.0
-117.98,33.64,20.0,1851.0,495.0,7.92,363.0,3.8187,137500.0,NEAR OCEAN,3.0
-121.89,38.01,32.0,1000.0,188.0,6.63,212.0,4.0972,99200.0,INLAND,3.0
-122.47,37.76,52.0,2465.0,489.0,11.7,498.0,4.0793,306700.0,NEAR BAY,3.0
-117.64,33.61,14.0,5232.0,810.0,30.41,839.0,5.8260000000000005,247900.0,<1H OCEAN,4.0
-121.69,36.8,19.0,2164.0,410.0,13.09,426.0,3.338,185300.0,<1H OCEAN,3.0
-118.41,33.99,36.0,1089.0,234.0,6.32,215.0,3.6538,276100.0,<1H OCEAN,3.0
-117.52,33.83,22.0,2397.0,400.0,13.47,403.0,4.46,189800.0,INLAND,3.0
-121.93,36.59,25.0,2201.0,353.0,6.22,295.0,5.0621,386500.0,NEAR OCEAN,4.0
-117.4,34.09,5.0,6190.0,993.0,36.15,963.0,4.4034,133200.0,INLAND,3.0
-118.3,33.91,30.0,1842.0,476.0,14.91,420.0,3.0147,155100.0,<1H OCEAN,3.0
-121.03,37.67,24.0,2162.0,459.0,14.68,441.0,3.1857,98300.0,INLAND,3.0
-118.18,33.85,38.0,3596.0,862.0,24.16,832.0,3.6897,169800.0,<1H OCEAN,3.0
-122.31,40.65,11.0,3664.0,647.0,16.86,613.0,2.9338,141600.0,INLAND,2.0
-121.72,38.54,16.0,2790.0,624.0,13.86,636.0,3.1908,194300.0,INLAND,3.0
-118.3,34.0,52.0,1296.0,246.0,8.53,238.0,3.05,111600.0,<1H OCEAN,3.0
-117.66,33.61,16.0,2022.0,254.0,7.89,270.0,8.4112,286900.0,<1H OCEAN,5.0
-118.09,33.96,36.0,1116.0,229.0,7.19,233.0,3.425,163200.0,<1H OCEAN,3.0
-118.4,34.28,22.0,3517.0,810.0,31.34,847.0,2.6652,164800.0,<1H OCEAN,2.0
-118.67,34.3,5.0,6123.0,825.0,24.4,736.0,7.9013,393000.0,<1H OCEAN,5.0
-121.52,38.5,19.0,4900.0,805.0,25.19,855.0,4.8497,184400.0,INLAND,4.0
-118.21,33.97,52.0,4220.0,908.0,37.31,892.0,3.1901,167600.0,<1H OCEAN,3.0
-114.73,33.43,24.0,796.0,243.0,2.27,139.0,0.8964,59200.0,INLAND,1.0
-121.82,39.75,29.0,7744.0,1375.0,33.16,1365.0,3.0253,111400.0,INLAND,3.0
-122.13,37.69,34.0,1131.0,278.0,5.6,237.0,2.875,161700.0,NEAR BAY,2.0
-122.32,37.57,52.0,499.0,148.0,3.18,145.0,2.9934,256300.0,NEAR OCEAN,2.0
-122.54,38.14,16.0,4431.0,603.0,16.59,630.0,7.5412,392100.0,NEAR BAY,5.0
-118.45,34.0,46.0,1777.0,362.0,8.96,334.0,4.45,348300.0,<1H OCEAN,3.0
-122.24,37.48,47.0,2423.0,407.0,10.1,407.0,6.2154,362700.0,NEAR OCEAN,5.0
-121.98,37.58,20.0,4126.0,1031.0,20.79,975.0,3.6832,216900.0,<1H OCEAN,3.0
-122.52,37.9,16.0,1704.0,402.0,6.89,348.0,4.4239,267100.0,NEAR BAY,3.0
-122.43,37.8,52.0,1976.0,726.0,10.45,669.0,3.6893,475000.0,NEAR BAY,3.0
-120.77,37.64,8.0,3294.0,667.0,22.77,652.0,2.6417,96800.0,INLAND,2.0
-118.16,34.04,38.0,1076.0,286.0,15.35,323.0,2.7026,145000.0,<1H OCEAN,2.0
-117.82,33.77,32.0,2308.0,301.0,9.67,320.0,7.0565,324600.0,<1H OCEAN,5.0
-121.89,37.29,36.0,2959.0,529.0,11.25,520.0,4.2614,268800.0,<1H OCEAN,3.0
-122.25,38.11,49.0,2365.0,504.0,11.31,458.0,2.6133,103100.0,NEAR BAY,2.0
-121.76,36.92,36.0,2096.0,409.0,14.54,394.0,3.2216,238300.0,<1H OCEAN,3.0
-118.16,34.01,40.0,1552.0,,19.19,427.0,2.2596,137500.0,<1H OCEAN,2.0
-120.67,38.19,17.0,2967.0,611.0,13.87,564.0,2.0417,92600.0,INLAND,2.0
-118.18,33.86,43.0,2752.0,645.0,16.74,614.0,3.6719,161300.0,<1H OCEAN,3.0
-122.14,37.48,36.0,1210.0,236.0,9.81,239.0,4.0039,148900.0,NEAR BAY,3.0
-118.5,34.27,35.0,2235.0,390.0,11.48,416.0,4.869,221600.0,<1H OCEAN,4.0
-118.43,35.12,8.0,1968.0,376.0,9.3,360.0,3.2632,99800.0,INLAND,3.0
-122.31,37.57,31.0,2197.0,477.0,11.93,394.0,4.6371,271100.0,NEAR OCEAN,4.0
-118.05,33.98,34.0,2142.0,390.0,13.05,406.0,4.0379,172800.0,<1H OCEAN,3.0
-117.03,32.79,26.0,3859.0,513.0,14.69,538.0,5.8683,220500.0,<1H OCEAN,4.0
-118.29,34.03,42.0,1680.0,557.0,20.99,526.0,1.9167,136400.0,<1H OCEAN,2.0
-117.4,34.11,14.0,1933.0,347.0,14.43,376.0,4.2121,128100.0,INLAND,3.0
-119.01,36.05,27.0,1127.0,294.0,8.39,276.0,1.3807,53100.0,INLAND,1.0
-120.15,39.17,32.0,1684.0,359.0,4.54,209.0,2.9125,145800.0,INLAND,2.0
-121.15,38.91,23.0,1654.0,299.0,7.87,299.0,4.2723,193100.0,INLAND,3.0
-121.77,39.66,20.0,3759.0,,17.05,600.0,4.712,158600.0,INLAND,4.0
-117.03,34.07,16.0,3784.0,577.0,16.15,525.0,4.2333,220300.0,INLAND,3.0
-118.26,34.24,42.0,890.0,179.0,5.55,200.0,4.4821,271900.0,<1H OCEAN,3.0
-117.5,34.12,2.0,11965.0,1802.0,44.36,1296.0,5.285,191700.0,INLAND,4.0
-122.41,37.76,52.0,492.0,139.0,3.16,168.0,3.0865,225000.0,NEAR BAY,3.0
-118.02,33.9,34.0,1636.0,358.0,9.77,357.0,3.5938,209900.0,<1H OCEAN,3.0
-121.8,37.27,10.0,3301.0,593.0,21.9,575.0,6.223,260700.0,<1H OCEAN,5.0
-117.93,33.93,33.0,1626.0,378.0,10.62,356.0,2.1944,139600.0,<1H OCEAN,2.0
-118.27,33.99,35.0,932.0,294.0,11.53,282.0,1.4886,100000.0,<1H OCEAN,1.0
-118.07,34.01,38.0,2245.0,444.0,15.4,419.0,3.7986,171000.0,<1H OCEAN,3.0
-116.86,33.02,17.0,401.0,68.0,2.51,69.0,4.6518,170200.0,<1H OCEAN,4.0
-122.29,40.47,20.0,2858.0,612.0,14.22,589.0,1.9657,63000.0,INLAND,2.0
-118.06,34.06,28.0,1778.0,605.0,21.84,574.0,1.9189,165900.0,<1H OCEAN,2.0
-121.93,37.28,34.0,2422.0,370.0,10.1,395.0,5.6494,376200.0,<1H OCEAN,4.0
-118.06,34.08,42.0,1988.0,402.0,12.39,402.0,3.2569,201500.0,<1H OCEAN,3.0
-118.14,34.14,17.0,3404.0,1011.0,16.94,949.0,2.9511,282300.0,<1H OCEAN,2.0
-120.47,34.94,17.0,1368.0,308.0,6.42,303.0,1.8633,109400.0,<1H OCEAN,2.0
-122.02,37.92,26.0,5077.0,640.0,18.72,636.0,7.4713,351200.0,NEAR BAY,5.0
-118.43,33.96,13.0,1860.0,345.0,8.0,355.0,5.8864,500001.0,<1H OCEAN,4.0
-119.08,36.02,26.0,1748.0,346.0,8.91,303.0,1.9439,62100.0,INLAND,2.0
-117.98,35.1,4.0,923.0,166.0,3.52,135.0,4.5724,84500.0,INLAND,4.0
-122.23,37.81,52.0,2315.0,292.0,8.61,258.0,8.8793,410300.0,NEAR BAY,5.0
-118.31,33.96,52.0,2523.0,460.0,11.67,413.0,3.0625,127400.0,<1H OCEAN,3.0
-121.23,37.81,16.0,2085.0,342.0,12.36,345.0,5.5591,149300.0,INLAND,4.0
-117.43,34.12,7.0,5954.0,1071.0,35.67,1070.0,3.2056,134100.0,INLAND,3.0
-117.2,33.15,11.0,4091.0,864.0,19.27,765.0,3.0139,199000.0,<1H OCEAN,3.0
-122.47,37.67,20.0,5689.0,992.0,37.52,1002.0,5.5845,304300.0,NEAR OCEAN,4.0
-122.01,37.55,26.0,2068.0,532.0,14.34,495.0,3.3008,224200.0,NEAR BAY,3.0
-121.62,39.12,26.0,1405.0,204.0,6.27,215.0,4.2188,94200.0,INLAND,3.0
-118.11,34.16,52.0,1353.0,274.0,8.52,306.0,3.4583,239900.0,INLAND,3.0
-118.15,33.97,32.0,927.0,250.0,9.7,248.0,2.1591,181500.0,<1H OCEAN,2.0
